,nome,filtro,minucias,nfiq,nfiq2
2856,f0489_04[TZER].png.min,Thresh to Zero,126,3,29
2857,s0264_01[BINV].png.min,Binary Invert,88,5,17
2858,f0367_08[TOZI].png.min,Thresh to Zero Invert,249,2,53
2859,f0462_05[BINA].png.min,Binary,75,3,19
2860,s0272_09[TZER].png.min,Thresh to Zero,52,5,11
2861,s0386_02[TOZI].png.min,Thresh to Zero Invert,281,2,2
2862,s0341_03.png.min,No Filter,104,3,33
2863,s0264_01[TRUC].png.min,Trunc,115,3,12
2864,f0413_01[TZER].png.min,Thresh to Zero,48,1,57
2865,s0427_06[BINA].png.min,Binary,11,2,19
2866,s0304_08.png.min,No Filter,123,5,10
2867,f0490_01[BINV].png.min,Binary Invert,6,1,49
2868,f0410_06[TZER].png.min,Thresh to Zero,103,3,30
2869,f0348_08[TRUC].png.min,Trunc,134,1,44
2870,s0287_07[BINA].png.min,Binary,100,2,48
2871,f0454_04.png.min,No Filter,131,3,39
2872,f0454_04[BINV].png.min,Binary Invert,129,4,13
2873,s0393_06.png.min,No Filter,262,5,10
2874,f0433_03[TOZI].png.min,Thresh to Zero Invert,184,2,33
2875,s0424_03[TRUC].png.min,Trunc,116,4,26
2876,f0458_07[TZER].png.min,Thresh to Zero,87,2,34
2877,s0428_09[TZER].png.min,Thresh to Zero,168,3,18
2878,f0276_09[TOZI].png.min,Thresh to Zero Invert,262,2,39
2879,f0254_08[TRUC].png.min,Trunc,122,3,33
2880,f0256_03[BINA].png.min,Binary,62,3,11
2881,s0387_04[TOZI].png.min,Thresh to Zero Invert,253,2,45
2882,s0329_09[TRUC].png.min,Trunc,188,2,43
2883,s0343_09[BINA].png.min,Binary,91,5,12
2884,s0327_08[BINA].png.min,Binary,80,2,34
2885,f0414_01[BINV].png.min,Binary Invert,0,2,39
2886,f0394_07[BINV].png.min,Binary Invert,76,2,45
2887,s0496_03[TZER].png.min,Thresh to Zero,81,1,55
2888,s0493_01[TOZI].png.min,Thresh to Zero Invert,255,3,28
2889,f0291_03[TRUC].png.min,Trunc,138,1,46
2890,s0492_02[TZER].png.min,Thresh to Zero,98,5,1
2891,s0380_04[TOZI].png.min,Thresh to Zero Invert,239,3,7
2892,f0349_09[TZER].png.min,Thresh to Zero,69,3,24
2893,f0280_02[BINV].png.min,Binary Invert,19,4,16
2894,s0404_08[TZER].png.min,Thresh to Zero,95,2,24
2895,f0390_09[TZER].png.min,Thresh to Zero,106,2,51
2896,s0254_08[BINV].png.min,Binary Invert,135,3,32
2897,s0281_04[TOZI].png.min,Thresh to Zero Invert,164,3,40
2898,s0494_08[TRUC].png.min,Trunc,67,4,14
2899,f0441_10[TOZI].png.min,Thresh to Zero Invert,174,1,50
2900,f0352_09[BINA].png.min,Binary,92,5,5
2901,s0357_07[BINV].png.min,Binary Invert,128,3,44
2902,s0342_10[TRUC].png.min,Trunc,71,3,44
2903,s0258_04.png.min,No Filter,126,5,2
2904,s0306_03[TRUC].png.min,Trunc,95,4,6
2905,s0419_08[TOZI].png.min,Thresh to Zero Invert,323,2,27
2906,f0385_07.png.min,No Filter,127,2,26
2907,s0443_06[BINA].png.min,Binary,63,2,32
2908,f0415_04.png.min,No Filter,119,1,43
2909,s0295_07[TZER].png.min,Thresh to Zero,25,2,4
2910,s0313_08[TRUC].png.min,Trunc,141,3,34
2911,f0412_07[BINA].png.min,Binary,136,2,35
2912,s0469_07[TRUC].png.min,Trunc,149,3,41
2913,s0454_04[TRUC].png.min,Trunc,166,2,48
2914,f0305_01[BINV].png.min,Binary Invert,121,5,23
2915,s0399_02[BINV].png.min,Binary Invert,18,2,12
2916,f0302_01[BINV].png.min,Binary Invert,124,3,41
2917,f0475_03[BINA].png.min,Binary,76,3,31
2918,f0372_07[TOZI].png.min,Thresh to Zero Invert,216,4,23
2919,s0433_03[TRUC].png.min,Trunc,13,2,49
2920,s0332_03[BINV].png.min,Binary Invert,98,2,14
2921,f0300_08[TRUC].png.min,Trunc,169,3,42
2922,s0324_04[BINV].png.min,Binary Invert,102,2,41
2923,f0360_09[BINA].png.min,Binary,98,1,59
2924,f0306_03[TZER].png.min,Thresh to Zero,124,3,40
2925,f0347_02[TRUC].png.min,Trunc,73,1,50
2926,s0345_05[TOZI].png.min,Thresh to Zero Invert,54,2,45
2927,s0497_05[BINA].png.min,Binary,20,5,6
2928,s0260_02[TRUC].png.min,Trunc,127,3,10
2929,s0465_08[TZER].png.min,Thresh to Zero,126,5,16
2930,s0474_06[TZER].png.min,Thresh to Zero,47,3,15
2931,f0410_06[TOZI].png.min,Thresh to Zero Invert,110,4,25
2932,s0261_01[BINA].png.min,Binary,95,1,59
2933,s0373_09[TOZI].png.min,Thresh to Zero Invert,199,3,40
2934,f0402_01[BINV].png.min,Binary Invert,68,5,14
2935,f0369_04[TOZI].png.min,Thresh to Zero Invert,189,2,49
2936,f0353_03[BINA].png.min,Binary,55,2,50
2937,s0449_05[TOZI].png.min,Thresh to Zero Invert,350,2,42
2938,f0421_01.png.min,No Filter,135,3,52
2939,f0484_05[BINV].png.min,Binary Invert,83,1,48
2940,f0442_04[TRUC].png.min,Trunc,132,4,12
2941,s0417_08[TOZI].png.min,Thresh to Zero Invert,271,1,46
2942,f0418_02[TRUC].png.min,Trunc,113,2,42
2943,s0301_02[TRUC].png.min,Trunc,122,1,34
2944,s0364_03[TZER].png.min,Thresh to Zero,73,4,23
2945,f0420_09[TZER].png.min,Thresh to Zero,103,1,37
2946,f0321_05[TOZI].png.min,Thresh to Zero Invert,140,3,14
2947,s0319_06[BINA].png.min,Binary,102,3,43
2948,s0452_06[TZER].png.min,Thresh to Zero,143,2,36
2949,f0411_05[BINA].png.min,Binary,49,4,14
2950,s0424_03.png.min,No Filter,125,4,31
2951,f0480_04[TOZI].png.min,Thresh to Zero Invert,148,2,48
2952,f0479_07[BINV].png.min,Binary Invert,75,5,16
2953,s0305_01[BINV].png.min,Binary Invert,85,5,21
2954,s0382_01[TOZI].png.min,Thresh to Zero Invert,67,4,23
2955,f0263_05[TZER].png.min,Thresh to Zero,34,1,41
2956,s0391_01[TOZI].png.min,Thresh to Zero Invert,347,5,6
2957,s0342_10[BINV].png.min,Binary Invert,85,4,15
2958,f0394_07[TOZI].png.min,Thresh to Zero Invert,79,5,23
2959,s0269_01[BINA].png.min,Binary,2,2,45
2960,s0493_01[BINA].png.min,Binary,122,3,45
2961,s0285_08.png.min,No Filter,126,3,43
2962,f0317_05.png.min,No Filter,100,4,19
2963,s0333_08[TRUC].png.min,Trunc,147,4,11
2964,f0376_01[TZER].png.min,Thresh to Zero,116,1,46
2965,s0456_06[BINA].png.min,Binary,115,5,16
2966,f0479_07.png.min,No Filter,80,4,21
2967,f0402_01[TOZI].png.min,Thresh to Zero Invert,210,2,46
2968,f0320_10[TZER].png.min,Thresh to Zero,58,2,43
2969,f0457_09.png.min,No Filter,77,5,12
2970,s0451_10[BINA].png.min,Binary,28,5,10
2971,s0303_03[TOZI].png.min,Thresh to Zero Invert,257,2,45
2972,f0459_05[TOZI].png.min,Thresh to Zero Invert,198,1,52
2973,s0421_01[TRUC].png.min,Trunc,143,3,20
2974,f0379_06[BINV].png.min,Binary Invert,161,1,57
2975,f0374_04[BINV].png.min,Binary Invert,62,2,48
2976,s0382_01[BINV].png.min,Binary Invert,0,3,50
2977,s0426_04[TRUC].png.min,Trunc,54,1,45
2978,s0454_04[TZER].png.min,Thresh to Zero,52,4,29
2979,s0359_03[TOZI].png.min,Thresh to Zero Invert,328,1,50
2980,f0312_08[TZER].png.min,Thresh to Zero,144,3,31
2981,s0484_05.png.min,No Filter,134,5,1
2982,f0316_03[TRUC].png.min,Trunc,116,2,19
2983,f0343_09[BINA].png.min,Binary,4,3,38
2984,f0253_08[TOZI].png.min,Thresh to Zero Invert,209,1,45
2985,f0401_08[TZER].png.min,Thresh to Zero,87,2,39
2986,f0337_08[BINV].png.min,Binary Invert,83,2,47
2987,s0497_05.png.min,No Filter,137,1,50
2988,f0384_09[TOZI].png.min,Thresh to Zero Invert,218,4,22
2989,f0259_10[TRUC].png.min,Trunc,111,2,37
2990,s0304_08[TRUC].png.min,Trunc,98,1,40
2991,s0480_04[BINA].png.min,Binary,96,5,5
2992,s0293_01[TZER].png.min,Thresh to Zero,63,2,36
2993,f0306_03[TRUC].png.min,Trunc,60,1,41
2994,s0327_08[TOZI].png.min,Thresh to Zero Invert,243,2,42
2995,f0380_04[TRUC].png.min,Trunc,129,3,13
2996,s0491_05[BINA].png.min,Binary,111,1,53
2997,f0306_03.png.min,No Filter,122,4,24
2998,f0276_09[TZER].png.min,Thresh to Zero,79,2,17
2999,s0426_04[TOZI].png.min,Thresh to Zero Invert,182,3,17
